Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/01 09:50:32,2.74,37.79596,-122.26735,71.194,0.095,0.0,-63,0.273,3.250,2.011
2014/10/01 09:50:37,2.38,37.79602,-122.26750,72.835,12.657,0.0,-63,0.169,2.375,1.383
2014/10/01 09:50:42,2.38,37.79618,-122.26790,72.507,20.798,0.0,-51,0.089,0.000,2.319
2014/10/01 09:50:47,2.38,37.79634,-122.26844,70.210,23.788,0.0,-51,0.185,3.208,1.521
2014/10/01 09:50:52,2.38,37.79659,-122.26912,65.617,24.845,0.0,-51,0.100,0.000,1.337
2014/10/01 09:50:57,2.38,37.79676,-122.26969,75.131,24.510,0.0,-51,0.147,2.375,1.098
2014/10/01 09:51:02,2.38,37.79697,-122.27030,83.990,27.333,0.0,-51,0.133,1.583,1.054
2014/10/01 09:51:07,2.23,37.79720,-122.27096,89.567,30.031,0.0,-51,0.127,2.708,1.078
2014/10/01 09:51:12,2.28,37.79748,-122.27173,90.879,35.366,0.0,-61,0.111,1.583,0.937
2014/10/01 09:51:17,2.28,37.79780,-122.27260,90.879,39.503,0.0,-61,0.111,0.000,0.386
2014/10/01 09:51:22,2.23,37.79816,-122.27352,90.551,40.038,0.0,-61,0.132,1.583,0.742
2014/10/01 09:51:27,2.23,37.79852,-122.27444,89.239,40.808,0.0,-61,0.000,2.375,0.000
2014/10/01 09:51:32,2.23,37.79889,-122.27539,86.614,42.884,0.0,-61,0.138,0.792,0.329
2014/10/01 09:51:37,2.23,37.79930,-122.27640,85.302,46.749,0.0,-61,0.000,0.000,1.033
2014/10/01 09:51:42,2.23,37.79978,-122.27748,84.646,49.897,0.0,-61,0.000,0.000,0.315
2014/10/01 09:51:47,2.23,37.80028,-122.27859,85.630,49.627,0.0,-65,0.003,0.042,0.351
2014/10/01 09:51:52,2.23,37.80093,-122.27946,95.801,47.326,0.0,-65,0.064,0.000,0.393
2014/10/01 09:51:57,2.24,37.80184,-122.27993,100.066,50.848,0.0,-65,0.122,0.583,0.907
2014/10/01 09:52:02,2.24,37.80284,-122.27987,91.864,49.889,0.0,-65,0.000,0.667,2.282
2014/10/01 09:52:07,2.24,37.80383,-122.27941,68.241,54.544,0.0,-65,0.075,0.333,2.341
2014/10/01 09:52:12,4.76,37.80489,-122.27890,46.260,57.016,0.0,-65,0.000,0.542,1.322
2014/10/01 09:52:17,4.76,37.80596,-122.27840,26.903,56.414,0.0,-81,0.000,0.417,0.975
2014/10/01 09:52:22,4.77,37.80699,-122.27779,29.199,55.479,0.0,-81,0.000,0.750,0.887
2014/10/01 09:52:27,4.77,37.80797,-122.27716,29.856,56.567,0.0,-81,0.000,0.875,2.042
2014/10/01 09:52:32,4.77,37.80900,-122.27645,31.824,59.036,0.0,-81,0.000,2.083,0.000
2014/10/01 09:52:37,4.77,37.81003,-122.27573,39.042,58.259,0.0,-81,0.000,0.000,2.809
2014/10/01 09:52:42,2.62,37.81104,-122.27495,54.462,57.442,0.0,-81,0.000,1.667,0.000
2014/10/01 09:52:47,2.24,37.81191,-122.27405,60.039,55.823,0.0,-61,0.000,1.542,0.000
2014/10/01 09:52:52,2.62,37.81274,-122.27311,63.648,55.051,0.0,-61,0.000,1.583,0.998
2014/10/01 09:52:57,2.62,37.81355,-122.27219,62.336,55.101,0.0,-61,0.000,1.625,0.954
